,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
3190,-706.5077,247.23694,150.67459,41.563496,-39.309826,-68.12961,-49.97042,-10.887057,19.593681,25.309944,9.43395,-11.845076,-22.513128,-17.14663,-2.4117396,9.728151,11.177104,2.791564,-7.625368,-11.994067
3191,-650.9455,222.06908,131.67499,30.017681,-42.617214,-64.08379,-39.81665,3.9492047,37.36377,43.801487,26.090399,0.6344815,-15.338087,-14.630945,-2.3583748,10.0188875,13.568905,7.4732947,-1.9774226,-7.2830677
3192,-663.92413,264.00235,154.45178,34.625813,-52.525627,-81.04632,-57.673317,-12.890456,19.999435,23.914797,4.20799,-19.700588,-29.856476,-21.336218,-3.1811109,10.371875,10.620326,-0.24594425,-12.392692,-16.529194
3193,-624.7482,255.98038,151.29228,36.243935,-47.50529,-75.36588,-53.631706,-11.353129,19.31781,22.028202,1.8238229,-22.463572,-33.129517,-25.083658,-6.887721,7.446501,8.925512,-0.92352384,-12.846409,-17.656778
3194,-627.055,260.02228,152.16286,33.887623,-52.361446,-80.399536,-57.16618,-12.790327,19.578552,23.101448,3.1257818,-20.935686,-31.133295,-22.56972,-4.3296123,9.245314,9.409016,-1.638551,-13.951866,-18.093401
3195,-675.2125,253.8439,150.29243,36.027046,-47.666206,-76.18448,-55.467094,-13.882567,17.029997,21.078436,2.8855283,-19.531195,-29.224989,-21.442997,-4.5283556,8.17436,8.421412,-1.8029568,-13.240435,-17.086752
3196,-691.6885,222.6873,134.53786,36.019424,-37.05774,-63.74495,-47.8864,-12.4709,15.752543,21.709148,7.671863,-12.10581,-22.795164,-18.800455,-5.5093884,6.393116,9.023765,2.1740258,-7.7827992,-13.463676
3197,-629.45135,252.99101,144.61397,25.910128,-58.57449,-83.74954,-57.07971,-10.0069065,23.619421,26.990498,6.370719,-18.052656,-28.065668,-19.039186,-0.6402403,12.545997,12.024131,0.48671016,-11.800265,-15.536906
3198,-644.3983,260.97897,150.41394,29.729254,-57.698692,-85.46948,-61.02114,-15.441144,17.375599,20.554869,0.033563633,-24.08399,-33.590843,-23.903147,-4.6948075,9.268042,9.262903,-2.103459,-14.450669,-18.212332
3199,-727.8316,212.86327,122.45808,18.63782,-55.210747,-75.614075,-48.405083,-1.2396435,34.73097,42.247494,24.521366,-1.1858186,-17.063135,-15.946675,-3.639985,7.6235237,8.848818,0.12123701,-10.792947,-15.106781
3200,-703.2389,226.467,130.41635,23.264078,-53.212723,-75.41347,-50.229183,-6.06702,26.336763,31.554876,14.806896,-5.787816,-13.657099,-4.5459642,12.798469,24.90422,23.776333,11.797078,-1.4121568,-6.821384
3201,-635.3265,265.51108,157.69667,40.35061,-44.854008,-74.063515,-52.73391,-10.294004,20.979292,24.274492,4.5077224,-19.53802,-30.336323,-22.761175,-5.341263,8.015929,8.630135,-1.695505,-13.528855,-17.659473
3202,-746.8537,156.8429,97.99705,29.033512,-23.840048,-45.638634,-37.5332,-13.821182,7.5070686,14.8744335,7.7761884,-5.5657487,-14.991741,-15.130545,-7.82879,0.57123625,4.25213,1.6457099,-4.228124,-8.577041
3203,-628.97723,242.06537,140.61604,28.301437,-53.93548,-81.64843,-60.367924,-17.706238,15.010114,20.997532,4.106899,-18.260372,-29.035614,-22.591808,-6.2922378,6.955494,8.629608,-0.15176295,-10.865496,-14.829816
3204,-682.564,224.74692,139.53845,43.266144,-28.27535,-53.17981,-35.27664,2.0891814,31.614073,37.616024,22.048246,-0.49116206,-14.387434,-12.9201,-0.67635053,11.707347,15.707653,10.210207,0.8055467,-5.367719
3205,-727.68115,236.1814,144.25807,42.511288,-33.560753,-61.867786,-46.347736,-10.685738,17.527483,22.964901,8.162985,-12.141715,-22.842451,-18.398191,-4.609441,7.4278502,9.810018,2.7340708,-6.9150677,-11.5552635
3206,-678.29016,229.19588,137.63428,35.259697,-39.76623,-65.70619,-47.88883,-11.208123,16.404285,20.194475,4.0271688,-16.19984,-25.345102,-18.821095,-3.7788548,7.8298388,8.389533,-0.67584187,-11.300788,-15.455438
3207,-759.86646,223.08185,135.80443,38.383575,-33.860313,-60.238804,-44.74897,-10.169041,17.164425,22.661396,8.751849,-10.411941,-20.447842,-16.252155,-3.5117805,7.228755,8.59623,1.0817182,-8.490129,-12.797771
3208,-692.9299,203.10838,119.91823,26.44873,-42.169487,-64.69613,-44.961334,-5.9895196,25.457092,33.73533,20.412384,-0.62215924,-14.194677,-13.621004,-3.0790622,7.3830376,9.840369,3.6587749,-5.2818737,-9.804796
3209,-617.67975,205.47429,124.463295,33.542866,-34.063705,-57.87338,-41.31603,-6.237084,21.6934,27.598051,13.217332,-7.7311935,-20.418226,-18.389338,-5.919238,6.780351,11.367231,6.540477,-2.3877652,-8.362532
3210,-664.2583,236.59247,142.17119,37.249165,-39.644417,-66.14858,-47.210487,-8.576408,20.79863,25.47742,9.035299,-12.404643,-23.113913,-18.004848,-3.9529574,7.1322913,7.5444994,-1.4928991,-11.984222,-15.919726
3211,-681.57874,231.62343,140.34029,37.50686,-38.99851,-66.925415,-50.560658,-13.813369,15.641721,22.250114,8.421632,-11.152051,-21.5413,-17.270464,-4.1065135,6.961072,8.301982,0.5246623,-9.253968,-13.442553
3212,-606.30365,199.15282,123.37026,35.28613,-29.8852,-52.749046,-36.78955,-2.7213821,25.099693,31.990025,18.846613,-1.69772,-15.26849,-14.900722,-3.8375678,8.599653,14.154681,10.717601,2.4831467,-4.065678
3213,-628.03174,269.177,159.56967,39.219902,-48.790455,-77.96294,-55.21639,-10.910034,21.559242,25.263319,5.587143,-18.05495,-27.86012,-19.163351,-1.1778135,11.873606,11.584201,0.5060471,-11.308955,-14.671282
3214,-730.05304,197.1583,122.6467,35.826538,-29.136957,-53.165062,-39.246906,-7.542908,18.156424,24.03589,11.677725,-6.4408684,-16.904617,-14.036646,-2.1121325,9.334982,12.803118,7.46127,-1.4322157,-7.151888
3215,-745.80066,196.84647,120.9222,34.842068,-29.520067,-53.58875,-40.44463,-10.281763,13.524357,17.857965,4.6828203,-13.288806,-22.805784,-18.77794,-6.025535,5.6264005,8.777098,3.1278577,-5.5055647,-10.162435
3216,-679.1437,217.0757,133.25885,35.34108,-37.651577,-63.9236,-47.380558,-11.366825,17.15439,22.786718,7.6680937,-13.779038,-26.332972,-23.68082,-10.664178,2.0556266,6.1672606,0.86068666,-7.9914494,-13.101755
3217,-620.45764,244.37047,152.5908,48.892075,-28.18176,-55.988297,-39.362656,-3.0722547,24.88634,29.306725,13.389,-7.302535,-17.44934,-11.965841,2.5653417,14.456001,15.766562,7.2522035,-3.4966006,-8.459978
3218,-696.75256,220.45837,133.47432,35.604168,-36.702763,-61.48477,-42.70626,-3.8211074,27.593966,35.304783,20.683962,-1.9388744,-16.79421,-16.688757,-5.6320405,6.1596437,10.260423,5.4105015,-2.966611,-7.8147583
3219,-587.409,228.65742,139.59589,39.082916,-35.88562,-63.265125,-47.506596,-12.538034,14.51879,18.919441,3.676923,-16.265804,-26.082151,-20.715054,-6.383462,5.6274,7.5609574,0.01022475,-9.832495,-14.308431
3220,-638.49335,260.61795,152.38725,33.22766,-53.094402,-81.186134,-57.653763,-12.766503,20.135735,23.956501,4.057982,-20.250021,-30.873617,-22.729141,-4.7098856,8.993291,9.642619,-0.73002136,-12.447391,-16.304216
3221,-625.9875,251.95692,155.49072,48.67185,-31.365269,-61.379845,-45.42204,-8.334236,21.186422,27.399216,12.975558,-6.840826,-16.82124,-11.877716,1.5445036,12.0373125,12.050963,2.811194,-7.795004,-11.7516165
3222,-626.25287,252.09474,152.21355,41.557415,-39.724815,-70.453316,-54.27558,-16.199438,14.038639,20.029581,4.915276,-15.75117,-26.213121,-20.988565,-6.7224627,4.7861857,5.6317353,-3.1899185,-13.721185,-17.71715
3223,-601.37036,239.14783,144.25797,37.61376,-41.18848,-69.22565,-51.650116,-14.003039,14.882869,19.451149,3.1958714,-17.753023,-27.692991,-21.508625,-6.0622725,6.570926,8.278956,-0.0019545287,-10.376123,-14.700714
3224,-758.344,225.21245,137.90166,37.667774,-36.433746,-63.576004,-48.123604,-13.497949,13.76173,18.915497,4.642889,-14.461528,-23.801292,-18.301188,-3.9880617,7.9707894,9.849823,2.1884928,-7.897261,-12.691151
3225,-660.6003,244.30289,146.65845,38.411137,-40.845745,-67.92856,-47.903473,-7.2966633,24.006937,29.75669,13.494545,-8.099149,-18.802435,-13.174635,1.8537828,14.001888,15.112414,6.233456,-4.5388484,-8.94323
3226,-727.4511,235.89435,142.52676,38.307716,-37.612057,-63.002617,-43.663193,-5.620416,22.23858,24.958069,6.9510794,-14.994917,-25.049553,-18.487482,-2.8353918,9.392321,10.203814,1.0330675,-9.76442,-13.911012
3227,-625.42163,232.82607,138.80908,35.279854,-42.36578,-71.52135,-55.706867,-18.742933,11.504592,19.292011,6.476168,-12.665627,-23.392422,-20.220465,-8.520716,1.3410687,2.2565036,-4.917243,-13.210845,-15.496278
3228,-749.18835,218.36885,132.85712,34.58716,-39.205986,-66.55294,-50.438618,-13.357871,17.926447,27.387962,15.674031,-4.1019382,-17.109034,-16.497698,-5.9557776,5.020028,8.6973095,4.128213,-3.4859788,-7.622286
3229,-698.89026,204.01085,121.556335,27.797955,-40.81622,-64.214836,-45.599014,-7.061142,25.047186,34.663307,22.486511,1.6252925,-13.15274,-14.622151,-5.918704,3.8200939,6.967712,2.3640997,-5.083491,-9.061079
3230,-624.54395,236.14421,145.53897,44.60839,-31.540676,-61.411625,-48.46871,-15.49114,11.253511,17.05976,4.4108577,-12.884927,-21.248974,-16.342505,-4.4592795,3.8563495,2.0673795,-8.00465,-18.38767,-21.321
3231,-704.3721,228.49205,144.69652,48.789566,-24.77076,-53.96252,-40.994816,-7.0780525,21.7653,29.481665,16.309925,-5.036279,-19.797213,-20.656534,-10.717578,0.68908155,5.3743963,1.5755336,-6.0790744,-10.967822
3232,-598.87555,231.87349,137.76016,32.345795,-45.31085,-72.423805,-54.16287,-16.152685,12.771714,17.204664,0.8817934,-19.840334,-29.24555,-22.497126,-6.8070574,5.6205935,6.840139,-1.8702866,-12.277663,-16.089977
3233,-635.7175,233.50357,142.79172,42.967377,-31.274176,-58.519722,-42.875492,-8.268542,18.300184,22.235561,6.668159,-13.379716,-23.094328,-17.639784,-3.4602969,8.073041,9.257418,0.9491586,-9.428331,-14.065638
3234,-628.37085,249.73877,147.25534,32.88612,-50.20334,-77.59648,-55.500725,-12.745737,18.745422,22.52214,3.3754766,-20.176184,-30.681414,-23.153374,-5.9948378,7.17702,7.818819,-2.2513564,-13.734366,-17.659227
3235,-720.2028,231.33086,137.78596,36.03959,-39.354954,-66.17308,-48.858604,-12.172678,15.911955,20.371466,4.4247794,-16.233587,-26.273855,-20.591873,-5.7477674,6.494802,8.172137,0.026833046,-10.412544,-15.16809
3236,-642.5013,266.23474,155.61235,33.0447,-55.087902,-83.177765,-58.985683,-13.4941635,19.678316,23.23106,2.7404664,-21.967485,-32.531456,-24.00801,-5.624283,8.149616,8.5844345,-2.08875,-13.980078,-17.788074
3237,-647.187,271.00528,163.9035,46.502728,-39.889355,-69.56483,-48.630844,-6.28503,25.219255,29.03545,9.964582,-13.463192,-23.810593,-16.094166,1.1662999,14.217113,14.463701,3.8071342,-8.339141,-12.854419
3238,-663.9545,227.12227,138.38844,37.719807,-38.225975,-67.38491,-53.329018,-18.639988,10.239225,18.084724,6.6298604,-10.586239,-19.680517,-15.650844,-3.9379718,5.299393,5.1996946,-3.206705,-12.717073,-15.937345
3239,-645.8074,265.67197,159.61171,41.45121,-44.709892,-73.76246,-51.926304,-8.6249695,23.628696,28.030834,9.298909,-13.936526,-24.15414,-16.380993,0.89695597,13.9736595,14.378683,4.1290555,-7.324719,-10.988511
3240,-614.22986,247.7854,150.57198,41.269855,-38.4097,-64.880516,-44.532948,-4.7502885,24.55402,27.952375,9.956013,-12.1066475,-21.954857,-14.935369,1.0360019,13.184489,13.552532,3.8370018,-7.2994666,-11.489495
3241,-698.1718,239.60628,148.54044,48.40075,-26.128508,-53.716488,-38.423107,-3.984796,22.572948,26.572878,11.024814,-9.269057,-19.577883,-14.98484,-1.6804951,9.291253,10.41353,2.4865878,-7.298143,-11.455142
3242,-617.6965,254.0189,151.74408,37.355484,-46.57156,-75.97841,-56.436825,-15.544507,15.479735,20.12507,2.560239,-19.599213,-29.41413,-21.764317,-4.6395044,8.68973,9.636949,-0.42797887,-12.570965,-17.778395
3243,-646.618,210.79778,123.540634,25.449932,-46.677357,-71.13414,-52.716774,-15.505619,13.295722,18.840986,4.077924,-15.937444,-26.10052,-21.014763,-6.654812,5.766516,8.325281,1.2930797,-8.412286,-13.145997
3244,-603.9585,207.05225,126.23158,35.280655,-32.616863,-57.701527,-44.013237,-12.937961,11.170753,15.018161,1.309361,-16.515245,-25.257692,-20.547787,-8.037191,2.239631,3.484952,-3.59134,-12.426324,-16.162382
3245,-656.2922,186.48186,118.6756,40.247215,-19.458157,-43.820644,-35.021,-10.570516,9.032398,12.050926,0.16350922,-15.549798,-23.689245,-19.897161,-8.505669,1.7462595,4.355939,-0.94342196,-8.981567,-13.533784
3246,-676.8548,265.0652,163.28998,48.10916,-36.050808,-66.286545,-47.594723,-7.0378532,24.130568,28.972998,11.410255,-11.332762,-22.64705,-17.085783,-1.8836956,10.30493,11.210527,2.019488,-8.929056,-13.195693
3247,-680.2988,267.8681,160.91132,42.759262,-43.2196,-71.93207,-50.31549,-8.30777,21.45307,22.896652,1.9189818,-22.022732,-31.341827,-21.778694,-2.9133787,10.801906,10.820594,-0.33741733,-12.537776,-16.43713
3248,-611.3217,252.04555,150.1032,36.622803,-45.88082,-73.52226,-52.19927,-10.465366,20.385862,23.997025,5.057432,-18.215414,-28.759375,-21.581806,-4.8534193,8.056084,8.666939,-1.3838761,-13.00193,-17.304272
3249,-588.0621,225.09236,132.26144,30.158394,-44.218124,-69.97607,-51.389793,-13.37908,15.803795,20.811998,4.9753304,-16.051472,-26.681927,-21.504063,-6.901808,5.5117183,7.726787,0.3287491,-9.299579,-13.367982
3250,-673.3569,251.44576,150.7454,40.369698,-41.441727,-70.45866,-51.735783,-12.225234,17.962984,22.667006,5.6563315,-16.142563,-26.463556,-20.169378,-4.708665,7.32576,7.795644,-1.9119006,-13.246296,-17.678385
3251,-710.92737,233.84879,141.73975,38.644836,-36.112057,-60.476887,-38.648155,3.9972684,37.792316,45.642265,29.257593,4.140504,-12.764372,-13.912696,-3.5962136,7.4768896,10.613846,4.7625585,-4.298425,-9.408798
3252,-611.0672,214.56592,129.4662,33.463543,-37.51572,-62.029865,-44.659206,-8.99234,18.370396,23.104612,8.342172,-11.144249,-20.826105,-15.829002,-2.329995,8.652537,9.692505,1.6356905,-8.244049,-12.372502
3253,-739.5388,247.46367,152.15471,44.141438,-36.48435,-65.692184,-48.03294,-9.305884,21.003664,26.723616,10.941403,-10.286922,-21.010395,-15.765586,-1.1565311,10.883928,12.272404,3.868444,-6.5218525,-10.774682
3254,-680.5284,216.2995,130.86008,33.86994,-38.376682,-63.399403,-44.56171,-4.9413342,27.930372,37.467186,24.317621,2.0320606,-13.938667,-16.019024,-7.3497257,2.7802846,6.516255,2.545131,-4.353211,-7.982626
3255,-656.9726,221.37314,133.07602,33.309875,-40.444798,-65.39171,-45.61948,-5.5203857,26.452797,33.938072,18.862524,-3.75172,-17.793816,-16.27976,-3.8344755,8.729165,12.808427,7.433515,-1.5116863,-6.680673
3256,-616.45435,177.87892,108.88278,29.955883,-28.01182,-49.34888,-37.73731,-11.109976,9.65351,12.62603,-0.08607293,-16.77287,-25.517157,-21.775602,-10.013856,0.71901935,3.6389217,-1.5317509,-9.457668,-13.73592
3257,-627.74243,186.67383,103.02072,15.047585,-45.432194,-59.60317,-35.593735,0.58395725,22.197857,17.836973,-4.6808558,-26.507174,-32.07598,-19.198904,1.054383,13.544943,10.050066,-5.5143886,-20.88031,-24.766388
3258,-617.35913,236.21675,143.46312,38.455574,-38.470913,-65.63308,-47.902203,-10.608668,17.841251,22.048601,5.5668325,-15.675928,-26.04944,-20.372707,-5.44544,6.7901015,8.2205925,-0.3701267,-11.187301,-16.056976
3259,-650.4885,249.6499,152.60489,45.774277,-32.90203,-60.596188,-42.19295,-3.67705,25.68628,30.249079,13.813268,-7.32183,-17.302113,-11.192419,3.7257652,15.219182,15.383047,5.623061,-5.699677,-10.211425
3260,-619.07043,252.57971,154.66496,45.493935,-35.74715,-65.489456,-47.69541,-7.9266205,24.036442,31.04253,15.269558,-7.4337473,-20.490215,-17.053085,-2.50585,11.469592,15.903222,10.049292,0.33594638,-5.477086
3261,-579.956,218.42734,130.97784,32.145542,-40.175034,-65.94069,-49.315952,-13.604682,14.751765,20.805014,6.7301636,-13.105102,-24.033922,-20.577204,-7.993641,3.3098752,5.973809,0.2719413,-7.452514,-10.3660965
3262,-632.4665,257.12286,152.82828,35.44563,-50.111492,-78.35363,-56.01479,-12.669365,19.33919,23.416698,4.53866,-18.608328,-28.626566,-20.724903,-3.593958,9.028755,8.836811,-1.9486669,-13.698097,-17.34834
3263,-745.29254,209.99179,131.59705,41.988346,-25.15041,-49.8361,-34.543125,0.099910334,29.182753,37.57222,25.678537,5.5658846,-8.708635,-10.215984,-1.7955185,7.9255486,11.441691,7.215959,-0.40787393,-5.451231
3264,-622.6629,238.26468,140.31949,30.86879,-48.177757,-74.883316,-54.382065,-13.6862755,17.016706,21.626293,4.212557,-17.927782,-28.356066,-21.834578,-5.7072425,7.1908226,8.5051155,-0.5594055,-11.601281,-16.030945
3265,-720.6295,234.17953,142.98962,40.687687,-34.73261,-61.104614,-42.9348,-4.534637,26.061388,33.273827,19.761078,0.51185507,-9.394352,-4.672653,8.431364,18.533648,17.981297,7.754332,-4.384163,-10.202902
3266,-713.5492,236.19118,143.96419,38.71231,-37.700016,-63.360092,-43.78272,-5.095023,23.701986,27.288206,9.600881,-12.751023,-23.716879,-18.220469,-3.3360453,8.696073,9.773131,0.9578872,-9.77,-14.263955
3267,-710.93317,175.33263,111.502716,36.511982,-20.341131,-42.439808,-32.07422,-6.114484,15.354537,20.37642,9.980208,-5.4020457,-14.447138,-12.307783,-2.4894009,6.9653006,9.614248,4.716954,-3.1533704,-8.08536
3268,-669.2912,213.03925,123.91238,24.709278,-47.779736,-71.73413,-50.98484,-9.411912,24.476658,33.7559,19.534378,-3.5942836,-19.110981,-19.104162,-7.2825394,5.949174,11.546493,7.5327935,-1.07591,-7.143054
3269,-603.3735,230.85066,141.89145,41.63818,-32.96386,-60.24263,-44.69704,-9.819288,17.669495,23.15183,9.569428,-8.363745,-16.23493,-9.404077,5.6565084,17.607594,18.758396,9.882896,-1.5876058,-7.770134
3270,-631.0517,212.47543,140.22395,58.77827,-3.6420345,-29.615515,-21.385576,3.666824,24.46804,28.547377,16.881908,0.19634369,-9.832004,-8.284471,0.9474261,9.359482,10.406932,3.7095704,-5.5468135,-10.914629
3271,-667.3027,205.91473,123.81672,31.061321,-38.41554,-63.840084,-48.84131,-15.330342,11.304118,16.765846,3.1865861,-15.827846,-26.179956,-22.380835,-9.44573,2.3879411,5.4642835,-0.46950224,-9.326685,-13.970449
3272,-617.92755,255.78955,148.38104,31.175343,-54.194946,-82.03877,-59.072197,-15.0844755,17.217525,21.079767,1.7278523,-21.820915,-31.884354,-23.623934,-5.8391137,7.4900174,7.8634996,-2.5546606,-14.091446,-17.636908
3273,-603.6353,221.04659,137.1793,41.78755,-30.713085,-59.05251,-46.30227,-13.909698,12.7383375,18.755157,5.4473257,-14.0879345,-25.659353,-23.228285,-11.201026,0.47133103,3.9170496,-1.7005703,-10.840968,-16.469336
3274,-672.25354,209.72566,124.537674,28.396824,-42.676403,-67.221855,-49.435486,-12.3412285,17.4151,24.56939,11.021928,-9.152765,-21.133356,-18.85702,-7.0118246,4.326229,7.560885,2.3896282,-5.3172812,-8.869328
3275,-588.1937,209.64745,122.07341,22.737175,-51.07835,-76.579865,-57.599125,-17.952415,14.576402,24.018461,12.146062,-6.7598934,-17.678314,-14.642001,-2.7661076,7.451447,8.443542,0.56812614,-9.228407,-13.23954
3276,-711.0989,206.7135,120.44632,21.34689,-49.780777,-71.32733,-49.011887,-8.393934,22.12221,27.12241,10.062855,-12.830192,-25.199762,-20.913458,-6.0019364,7.6206603,11.191487,4.4933543,-5.4442334,-10.473796
3277,-636.8481,263.1772,158.80156,40.92825,-45.46548,-74.81558,-53.671795,-11.437483,19.533573,22.625414,2.9730248,-20.517143,-30.338654,-21.72915,-3.5695167,10.022335,10.316078,-0.6704761,-13.178871,-17.800732
3278,-678.0837,143.44304,81.497246,11.235093,-38.699795,-53.045013,-34.670803,-0.9806144,26.572723,34.28134,22.061056,0.85305077,-15.537556,-18.792227,-9.791868,3.7113953,12.9537115,13.513453,7.0587215,-1.0076282
3279,-660.78186,261.07257,156.95067,40.608067,-44.95245,-75.25962,-56.056675,-15.554958,14.785866,18.534798,0.08156413,-22.576305,-32.345104,-24.242275,-6.4078493,7.737958,9.557184,0.4932144,-10.583356,-14.863696
3280,-608.5349,241.25499,145.00148,36.111763,-43.086227,-70.00708,-50.67601,-11.7009325,17.417728,21.140938,3.5593312,-18.44602,-28.653515,-22.081095,-6.207542,6.3868556,7.5682487,-1.3311273,-11.947182,-15.979549
3281,-648.53876,246.35828,149.54965,38.741653,-42.44085,-71.04546,-52.360516,-13.062626,16.837944,21.214678,3.8301346,-18.329546,-28.715843,-22.101557,-5.850934,7.3059454,8.873571,-0.10492065,-11.259492,-15.959668
3282,-662.6304,259.2548,156.16055,39.368164,-46.377934,-75.533844,-54.51779,-12.340102,19.069687,23.13666,4.5682726,-18.28818,-28.239275,-20.463428,-3.4506927,9.242661,9.293366,-1.2906694,-13.1124,-17.200129
3283,-604.51355,233.25148,146.62283,49.53859,-22.63111,-49.120117,-33.983673,0.14987987,27.051983,32.124218,17.841534,-1.6835505,-12.095842,-8.136331,4.5793853,15.401266,16.827057,9.139606,-1.0603323,-6.4584875
3284,-632.17596,212.97467,125.58842,27.40254,-42.980865,-65.58539,-46.05333,-9.443912,17.044785,19.581528,2.8039453,-17.139923,-25.435677,-18.135225,-2.9951646,7.91666,7.3855815,-2.5642254,-13.268302,-16.548002
3285,-679.9729,258.868,160.81816,51.165836,-30.386415,-60.7275,-44.244053,-6.551188,22.90672,28.024796,11.857399,-9.49081,-20.05223,-14.4916725,0.49132982,12.832566,14.3084755,5.801436,-4.7883744,-9.246569
3286,-638.28827,263.39496,157.93561,40.493286,-45.547882,-75.48818,-55.05831,-13.074464,18.310669,22.357658,3.6823044,-19.241549,-29.110662,-21.03501,-3.4604263,9.83885,10.270065,-0.23601499,-12.2466,-16.640478
3287,-633.71686,266.83975,158.07948,38.576294,-47.892094,-75.89824,-52.482265,-8.29771,23.25828,25.65987,4.7681932,-19.585941,-29.400866,-20.180544,-1.4518534,12.209213,12.12834,0.8024986,-11.621616,-15.77068
3288,-694.8395,231.01053,138.82819,34.966946,-40.908165,-65.431694,-43.10817,0.26774707,34.829517,43.015396,26.581678,1.2526737,-15.698859,-16.410202,-5.220699,6.838468,10.705594,5.087332,-4.1687093,-9.503843
3289,-645.8074,265.67197,159.61171,41.45121,-44.709892,-73.76246,-51.926304,-8.6249695,23.628696,28.030834,9.298909,-13.936526,-24.15414,-16.380993,0.89695597,13.9736595,14.378683,4.1290555,-7.324719,-10.988511
3290,-615.22784,258.63892,156.89583,43.104572,-39.960796,-68.366005,-48.280132,-7.703917,22.258862,25.54756,6.8615513,-15.865309,-25.756706,-18.02801,-1.030551,11.869688,12.389814,2.3456404,-9.116913,-13.148614
3291,-651.85693,240.68436,143.25636,33.6854,-46.703213,-74.00001,-53.741405,-12.954635,17.934435,22.65219,5.1000896,-17.54693,-28.60969,-22.581678,-6.61161,6.616367,8.5322485,-0.009189452,-10.881049,-15.610143
3292,-601.6418,238.0797,145.32106,42.01762,-34.63216,-62.670628,-46.414524,-10.357669,17.63747,22.3013,6.705212,-13.651373,-23.580744,-17.966444,-3.3088496,8.677172,10.065036,1.6510932,-8.91627,-13.548376
3293,-639.4199,240.511,149.32578,48.350838,-26.662626,-54.319263,-38.848396,-4.23388,22.281816,25.79822,9.52721,-11.3039665,-21.774174,-16.789928,-2.7556126,8.866027,10.27507,2.1618145,-8.104482,-12.727226
3294,-637.6328,265.07965,159.63782,43.11526,-42.341106,-72.1274,-51.997658,-10.528388,20.442942,24.144703,5.1456637,-18.495003,-29.577291,-22.86108,-6.3691807,6.618629,7.644528,-1.7132002,-12.574964,-16.2512
3295,-639.5129,263.63522,158.61916,41.157036,-44.944977,-74.91353,-54.438248,-11.985934,20.220335,25.104807,6.8489976,-16.533518,-27.68074,-21.271618,-5.2643757,7.1052647,7.4089966,-2.7098498,-14.135438,-17.98523
3296,-621.075,220.08086,132.09868,32.7089,-40.93654,-67.01005,-50.03443,-13.739648,14.743661,20.265043,5.50195,-14.593928,-24.806438,-19.549109,-4.6641603,8.461718,11.501193,4.352814,-6.11548,-12.00841
3297,-636.6137,220.51942,135.21735,37.817116,-34.121754,-60.981407,-46.766563,-13.98144,11.467029,15.511165,1.110347,-17.424368,-25.84961,-19.566887,-4.9640164,6.9166036,8.586067,0.76230025,-9.233838,-13.638821
3298,-658.3053,141.71953,84.860725,18.45851,-31.042809,-48.31151,-34.851524,-5.9674067,18.843496,26.591845,16.465675,-2.1469905,-16.879063,-19.8926,-11.503011,1.5006903,11.030163,12.647064,7.3282027,-0.33199945
3299,-626.6694,257.8218,154.12128,36.959,-47.660954,-76.29915,-55.00219,-12.442016,19.279099,23.167852,3.5771246,-21.012178,-32.633312,-25.585056,-7.889733,6.5074654,8.273246,-1.5141026,-13.784231,-19.062574
3300,-611.5111,248.74747,147.00572,33.679134,-49.06997,-77.27793,-56.65855,-15.145612,16.099,20.636673,2.6585572,-20.023952,-30.428236,-23.387693,-6.693139,6.4586654,7.555789,-1.9249557,-13.1359625,-17.260576
3301,-600.10425,238.55136,148.95195,47.865936,-28.441175,-58.53268,-46.104996,-13.803137,11.956791,16.42133,1.9665643,-17.315523,-27.085098,-22.242085,-8.631793,2.9616086,5.0269046,-2.0260994,-11.375261,-15.5839815
3302,-616.2124,236.34232,141.5384,34.844505,-43.936253,-71.51161,-52.907814,-13.895226,16.231197,21.378948,4.688773,-17.605097,-29.2366,-24.359882,-9.279389,4.0522733,7.091272,-0.018146794,-10.055119,-15.031509
3303,-613.2299,220.89314,131.68399,31.994926,-42.405575,-70.44744,-55.897934,-21.575603,5.8702917,11.579891,-1.9843751,-20.378859,-28.813484,-21.93646,-5.666399,8.759565,13.108761,7.212757,-2.2137651,-7.368152
3304,-650.6531,176.90671,103.16844,17.954199,-44.37533,-65.1587,-48.2501,-14.479766,12.145237,18.036957,5.3863897,-12.734959,-22.74854,-19.18899,-6.665775,5.021454,8.405083,3.0302758,-5.4406996,-10.173916
3305,-616.35425,254.6586,150.92422,37.85411,-44.868977,-72.56939,-51.24912,-9.514725,21.257307,24.787989,5.8678265,-17.23139,-27.4689,-19.932499,-2.998485,9.854077,10.231603,-0.004184282,-11.571913,-15.553476
3306,-627.4128,256.06967,153.21547,39.46815,-45.20006,-75.98405,-57.65813,-17.407322,13.961772,19.734543,3.2475324,-18.593754,-29.254768,-23.287588,-7.8200264,4.6170354,5.7966967,-3.0945227,-13.759836,-17.810099
3307,-649.7786,217.69531,133.36183,38.574894,-31.898527,-58.136066,-43.63991,-10.506499,15.77367,20.82982,6.8479023,-12.442684,-22.868725,-19.015894,-6.1653237,5.305424,7.8291597,1.3003359,-8.012461,-12.921503
3308,-690.65607,215.92955,132.83255,39.844738,-29.378668,-54.99312,-40.737694,-8.191517,17.700903,23.138697,10.428018,-7.0557427,-15.771202,-11.034045,1.5861276,11.981226,13.163339,5.6890726,-3.8454335,-8.392909
